//1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
682,683,684,685,684,685,684,685,684,685,684,684,684,684,684,684,684,684,685,686,687,684,684,684,684,684,684,684,684,685,686,687
714,715,716,717,716,717,716,717,716,717,716,716,716,716,716,716,716,716,717,718,719,716,716,716,716,716,716,716,716,717,718,719
746,747,748,749,748,749,748,749,748,749,748,748,748,748,748,748,748,748,749,750,751,748,748,748,748,748,748,748,748,749,750,751
778,779,780,781,780,781,780,781,780,781,780,780,780,780,780,780,780,780,781,782,783,780,780,780,780,780,780,780,780,781,782,783
832,833,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,834,835,813,813,813,813,813,813,813,813,813,834,835
864,865,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,866,867,813,813,813,813,813,813,813,813,813,866,867
896,897,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,898,899,813,813,813,813,813,813,813,813,813,898,899
928,929,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,930,931,813,813,813,813,813,813,813,813,813,930,931
960,961,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,834,835
992,993,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,866,867
832,833,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,898,899
864,865,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,930,931
896,897,813,813,813,813,813,813,813,813,813,813,813,813,813,834,835,813,813,813,813,813,813,813,813,813,813,813,813,813,962,963
832,833,813,813,813,813,813,813,813,813,813,813,813,813,813,834,835,813,813,813,813,813,813,813,813,813,813,813,813,813,834,835
864,865,813,813,813,813,813,813,813,813,813,813,813,813,813,866,867,996,996,996,996,996,996,996,996,996,996,996,996,997,1006,1007
896,897,813,813,813,813,813,813,813,813,813,813,813,813,813,898,899,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804
928,929,813,813,813,813,813,813,813,813,813,813,813,813,813,930,931,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804
960,961,813,813,813,813,813,813,813,813,813,813,813,813,813,962,963,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804
992,993,813,813,813,813,813,813,813,813,813,813,813,813,813,994,995,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809
1004,1005,996,997,996,997,996,997,996,997,996,997,997,996,996,1006,1007,-1,809,809,809,-1,809,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
